t,trade_side,trade_px,mid_pre,mid_post,realized_spread,adverse_selection
7213,-1,122.94918312922486,122.89918312922487,122.90691815487305,0.042264974351809315,0.007735025648187843
7215,-1,122.9519029448559,122.9019029448559,122.90388948406788,0.04801346078802737,0.0019865392119697844
7216,-1,122.95388948406787,122.90388948406788,122.8977226491791,0.05616683488877072,-0.006166834888773565
7217,-1,122.9477226491791,122.8977226491791,122.87870263568736,0.06902001349173759,-0.01902001349174043
7220,-1,122.93280025412294,122.88280025412294,122.88303257976031,0.04976767436262719,0.0002323256373699678
7221,-1,122.93303257976031,122.88303257976031,122.89048340041306,0.042549179347247446,0.007450820652749712
7222,1,122.84048340041306,122.89048340041306,122.8832321697276,0.0427487693145423,0.007251230685454857
7223,1,122.83323216972761,122.8832321697276,122.89150857159868,0.05827640187106908,-0.008276401871071926
7224,1,122.84150857159868,122.89150857159868,122.86609748420547,0.02458891260678797,0.025411087393209186
7225,1,122.81609748420547,122.86609748420547,122.82127649505199,0.005179010846518395,0.04482098915347876
7227,-1,122.86346301701205,122.81346301701205,122.81362182905315,0.04984118795890424,0.00015881204109291502
7232,1,122.84309246228821,122.89309246228821,122.91100043001795,0.06790796772973806,-0.017907967729740903
7234,-1,122.95526348512314,122.90526348512314,122.8785888004325,0.07667468469064431,-0.026674684690647155
7238,-1,122.89746734619946,122.84746734619947,122.85159639282875,0.045870953370709344,0.004129046629287814
7239,-1,122.90159639282875,122.85159639282875,122.84414462445761,0.057451768371137746,-0.007451768371140588
7241,-1,122.86032773166013,122.81032773166014,122.78275677416046,0.07757095749967391,-0.02757095749967675
7243,1,122.71973541823499,122.76973541823499,122.76625752353061,0.046522105295622396,0.003477894704374762
7244,-1,122.81625752353061,122.76625752353061,122.78262217880686,0.03363534472374852,0.01636465527624864
7245,-1,122.83262217880686,122.78262217880686,122.76930587241235,0.06331630639451191,-0.013316306394514754
7246,1,122.71930587241235,122.76930587241235,122.75763317517541,0.03832730276306506,0.011672697236932095
7247,-1,122.80763317517541,122.75763317517541,122.76643909627037,0.041194078905036235,0.008805921094960922
7251,1,122.76722545497326,122.81722545497325,122.83000422445595,0.06277876948269068,-0.01277876948269352
7253,-1,122.90170162788637,122.85170162788637,122.86589301234879,0.03580861553757586,0.014191384462421297
7254,1,122.8158930123488,122.86589301234879,122.88012998923504,0.06423697688624941,-0.01423697688625225
7255,-1,122.93012998923504,122.88012998923504,122.88081804365127,0.04931194558376717,0.0006880544162299884
7258,1,122.78739485878299,122.83739485878299,122.86684174462647,0.07944688584348114,-0.029446885843483983
7259,-1,122.91684174462647,122.86684174462647,122.8714032270466,0.04543851757986772,0.004561482420129437
7260,-1,122.9214032270466,122.8714032270466,122.86849834708423,0.05290487996236948,-0.00290487996237232
7261,1,122.81849834708423,122.86849834708423,122.85463682613528,0.03613847905104706,0.013861520948950101
7262,1,122.80463682613528,122.85463682613528,122.86765962517899,0.06302279904370778,-0.01302279904371062
7264,-1,122.96289021620942,122.91289021620942,122.87645996949314,0.08643024671627586,-0.0364302467162787
7265,-1,122.92645996949314,122.87645996949314,122.87520345314664,0.051256516346498415,-0.0012565163465012574
7268,-1,122.88333086105659,122.8333308610566,122.85301152609928,0.030319334957312094,0.019680665042685064
7269,1,122.80301152609928,122.85301152609928,122.86319271095944,0.06018118486015567,-0.01018118486015851
7270,-1,122.91319271095944,122.86319271095944,122.82827701626985,0.0849156946895846,-0.03491569468958744
7272,-1,122.86600500936905,122.81600500936905,122.78503530266784,0.08096970670121095,-0.030969706701213795
7273,1,122.73503530266784,122.78503530266784,122.79576099109124,0.06072568842340331,-0.010725688423406154
7274,1,122.74576099109125,122.79576099109124,122.80797596830396,0.062214977212718736,-0.012214977212721578
7275,-1,122.85797596830396,122.80797596830396,122.79706541411262,0.06091055419133795,-0.010910554191340793
7276,-1,122.84706541411262,122.79706541411262,122.79425337991927,0.052812034193351565,-0.002812034193354407
7277,1,122.74425337991927,122.79425337991927,122.7843797775394,0.04012639762012782,0.00987360237986934
7278,1,122.7343797775394,122.7843797775394,122.81689647596782,0.08251669842842091,-0.03251669842842375
7282,-1,122.90704733429756,122.85704733429756,122.88001760431175,0.027029729985812878,0.02297027001418428
7284,-1,122.94389079700343,122.89389079700344,122.88926655412162,0.054624242881814666,-0.0046242428818175085
7287,-1,122.92714565392505,122.87714565392506,122.91330468429773,0.013840969627324284,0.03615903037267287
7291,1,122.87040995812085,122.92040995812084,122.9377799736375,0.06737001551665855,-0.017370015516661397
7292,1,122.8877799736375,122.9377799736375,122.93788258823943,0.050102614601925666,-0.00010261460192850791
7297,1,122.84864569176943,122.89864569176943,122.92915742906004,0.08051173729060679,-0.03051173729060963
7300,-1,122.96937341254731,122.91937341254732,122.92238767589781,0.04698573664950345,0.0030142633504937066
7303,1,122.88994592916042,122.93994592916042,122.93539970831722,0.04545377915680149,0.00454622084319567
7305,-1,122.98572858088133,122.93572858088133,122.92472406467326,0.061004516208072346,-0.011004516208075188
7306,1,122.87472406467326,122.92472406467326,122.90775164234496,0.03302757767170306,0.0169724223282941
7307,1,122.85775164234497,122.90775164234496,122.89669235906639,0.03894071672142729,0.011059283278569865
7310,1,122.83810850426192,122.88810850426192,122.8939188934606,0.055810389198668986,-0.005810389198671828
7314,-1,122.9476945750017,122.89769457500171,122.86963255511415,0.0780620198875539,-0.028062019887556744
7315,1,122.81963255511415,122.86963255511415,122.86450570573201,0.04487315061786035,0.005126849382136811
7317,1,122.82410230189302,122.87410230189302,122.84707972470643,0.022977422813411863,0.027022577186585295
7319,-1,122.90647381890253,122.85647381890253,122.8828720128176,0.023601806084926125,0.026398193915071033
7322,1,122.86760745399044,122.91760745399044,122.92940627742044,0.061798823429995764,-0.011798823429998606
7323,-1,122.97940627742044,122.92940627742044,122.90492499916509,0.07448127825534812,-0.024481278255350958
7326,-1,122.97461724774229,122.92461724774229,122.93526231606695,0.03935493167533366,0.010645068324663498
7330,-1,123.05434105124311,123.00434105124312,123.00645976202411,0.04788128921900636,0.0021187107809907957
7332,-1,123.08600139994397,123.03600139994397,123.05820277520118,0.02779862474278616,0.022201375257210998
7333,-1,123.10820277520118,123.05820277520118,123.0429388947086,0.06526388049258003,-0.01526388049258287
7334,-1,123.0929388947086,123.0429388947086,123.05307204004039,0.03986685466820461,0.010133145331792548
7337,-1,123.1004478352746,123.0504478352746,123.0405165921755,0.05993124309908637,-0.009931243099089215
7338,-1,123.0905165921755,123.0405165921755,123.06708459953393,0.02343199264157647,0.026568007358420687
7340,-1,123.15034376545862,123.10034376545862,123.07326699307706,0.07707677238155952,-0.027076772381562364
7346,-1,123.19638415289491,123.14638415289491,123.15987263631921,0.0365115165757004,0.01348848342429676
7351,-1,123.2004099957558,123.15040999575581,123.17240533257194,0.02800466318386441,0.02199533681613275
7352,-1,123.22240533257194,123.17240533257194,123.16649887862305,0.05590645394889293,-0.0059064539488957735
7354,-1,123.24346305966459,123.1934630596646,123.20396188900152,0.03950117066307257,0.010498829336924587
7356,-1,123.26476683595945,123.21476683595945,123.19252552798008,0.07224130797936823,-0.022241307979371072
7361,1,123.11425992294046,123.16425992294046,123.1689972509964,0.054737328055935563,-0.004737328055938406
7364,1,123.10023391912107,123.15023391912106,123.17007463439172,0.06984071527065794,-0.01984071527066078
7370,-1,123.2314898600243,123.1814898600243,123.1955289662615,0.0359608937627911,0.014039106237206056
7372,1,123.14513490597437,123.19513490597437,123.20650403916649,0.06136913319211601,-0.011369133192118852
7373,1,123.15650403916649,123.20650403916649,123.23310663955971,0.07660260039321543,-0.026602600393218268
7374,-1,123.2831066395597,123.23310663955971,123.24204608338857,0.041060556171132134,0.008939443828865024
7386,-1,123.41204463087112,123.36204463087113,123.40013439769218,0.011910233178937801,0.038089766821059357
7387,-1,123.45013439769218,123.40013439769218,123.43385023673235,0.01628416095982743,0.033715839040169726
7389,1,123.39252773396308,123.44252773396308,123.47465986471654,0.0821321307534646,-0.032132130753467436
7390,-1,123.52465986471654,123.47465986471654,123.51459535049683,0.010064514219706666,0.03993548578029049
7392,-1,123.58198138865541,123.53198138865541,123.55423477199344,0.027746616661971757,0.0222533833380254
7394,-1,123.6213449937124,123.5713449937124,123.56317202985645,0.058172963855952275,-0.008172963855955118
7395,-1,123.61317202985644,123.56317202985645,123.59375415152088,0.019417878335559635,0.030582121664437523
7404,1,123.56012598531458,123.61012598531458,123.61513082298025,0.05500483766566333,-0.005004837665666173
7409,1,123.57523582063081,123.6252358206308,123.6362059414909,0.060970120860091015,-0.010970120860093857
7411,1,123.61737164952625,123.66737164952625,123.67739142739374,0.06001977786749535,-0.010019777867498192
7414,1,123.60213258089627,123.65213258089626,123.63519164446716,0.033059063570888725,0.016940936429108433
7416,-1,123.67215862608975,123.62215862608976,123.67962841186481,-0.007469785775057858,0.057469785775055016
7419,-1,123.7496621224157,123.6996621224157,123.70806687025214,0.0415952521635603,0.008404747836436854
7426,1,123.68673580380084,123.73673580380084,123.73662047994046,0.04988467613961234,0.00011532386038481945
7429,1,123.67766739770225,123.72766739770225,123.76320245949393,0.08553506179167414,-0.03553506179167698
7432,-1,123.77484642201279,123.72484642201279,123.75737157898031,0.01747484303247404,0.03252515696752312
7434,1,123.74902592867035,123.79902592867035,123.82623034787595,0.07720441920560006,-0.027204419205602903
7435,-1,123.87623034787595,123.82623034787595,123.82673858919311,0.04949175868283362,0.000508241317163538
7436,-1,123.87673858919311,123.82673858919311,123.79855195964136,0.07818662955175171,-0.02818662955175455
7437,-1,123.84855195964136,123.79855195964136,123.82256532095415,0.025986638687200525,0.024013361312796633
7440,-1,123.90110759181351,123.85110759181352,123.87218828340954,0.028919308403970945,0.021080691596026213
7443,-1,123.92946212655832,123.87946212655832,123.88450524130302,0.044956885255302836,0.005043114744694321
7444,-1,123.93450524130301,123.88450524130302,123.86065357498866,0.07385166631435425,-0.02385166631435709
7452,1,123.92073149140299,123.97073149140299,124.01780526853328,0.09707377713029075,-0.04707377713029359
7453,1,123.96780526853328,124.01780526853328,124.02126251434133,0.05345724580804756,-0.003457245808050402
7455,-1,124.10338280493042,124.05338280493042,124.09049348684455,0.01288931808586824,0.03711068191412892
7459,1,124.03829781437065,124.08829781437065,124.06510159799141,0.026803783620763966,0.023196216379233192
7460,1,124.01510159799142,124.06510159799141,124.02535751488317,0.010255916891750871,0.039744083108246286
7463,1,123.97079948842553,124.02079948842552,124.02324282622236,0.05244333779683075,-0.002443337796833589
7465,-1,124.05482110549777,124.00482110549777,124.01064063576105,0.04418046973671608,0.005819530263281081
7466,1,123.96064063576105,124.01064063576105,124.00753240271418,0.04689176695312369,0.0031082330468734654
7470,-1,124.03218104199625,123.98218104199626,123.97335784576782,0.05882319622843113,-0.008823196228433972
7473,1,123.90545602961342,123.95545602961342,123.92579559083288,0.020339561219458346,0.02966043878053881
7475,1,123.86584931688307,123.91584931688307,123.88877089179014,0.02292157490707325,0.027078425092923908
7478,1,123.84323573851674,123.89323573851674,123.9028273236731,0.059591585156354654,-0.009591585156357496
7480,1,123.82221763169517,123.87221763169516,123.88745990689847,0.06524227520330328,-0.015242275203306122
7486,1,123.90061178552901,123.950611785529,123.95978978011735,0.059177994588338834,-0.009177994588341676
7487,1,123.90978978011735,123.95978978011735,123.94188894456771,0.032099164450357875,0.017900835549639282
7488,-1,123.9918889445677,123.94188894456771,123.944904071728,0.0469848728397011,0.0030151271602960605
7489,-1,123.994904071728,123.944904071728,123.92824880315962,0.06665526856838255,-0.016655268568385395
7490,-1,123.97824880315962,123.92824880315962,123.94127153143127,0.03697727172834675,0.013022728271650408
7492,1,123.86476042780951,123.91476042780951,123.92517565466568,0.06041522685616485,-0.010415226856167692
7493,1,123.87517565466568,123.92517565466568,123.90368271059808,0.02850705593239411,0.021492944067603048
7495,-1,123.9491357970187,123.8991357970187,123.90182023271461,0.047315564304085456,0.002684435695911702
7496,1,123.85182023271462,123.90182023271461,123.89782023328725,0.04600000057263287,0.003999999427364287
7498,1,123.85779402603335,123.90779402603334,123.90703356587062,0.04923953983727358,0.0007604601627235752
7499,1,123.85703356587062,123.90703356587062,123.94464015739196,0.08760659152133599,-0.03760659152133883
7501,1,123.86598637388919,123.91598637388918,123.93133625680248,0.06534988291329569,-0.01534988291329853
7507,1,123.78108214400628,123.83108214400627,123.7859191297969,0.004836985790618087,0.04516301420937907
7512,-1,123.79580128539463,123.74580128539463,123.70797211542366,0.08782916997097345,-0.037829169970976295
7514,1,123.62606383168097,123.67606383168096,123.67443723244861,0.048373400767644625,0.0016265992323525325
7519,1,123.5993792278543,123.6493792278543,123.64465964034142,0.04528041248711645,0.0047195875128807074
7522,1,123.6025089753145,123.6525089753145,123.64587222739344,0.0433632520789331,0.006636747921064057
7527,-1,123.60579697686242,123.55579697686242,123.53667622814459,0.06912074871783602,-0.019120748717838865
7529,-1,123.57983516815013,123.52983516815013,123.52483001146145,0.055005156688679335,-0.0050051566886821774
7531,1,123.47632752434806,123.52632752434806,123.5131583808905,0.03683085654243712,0.01316914345756004
7541,1,123.37292636051633,123.42292636051633,123.41705207043593,0.044125709919597966,0.0058742900803991915
7543,-1,123.46498753214455,123.41498753214455,123.42799159638638,0.03699593575817062,0.01300406424182654
7547,1,123.4035185985374,123.4535185985374,123.46681353826506,0.06329493972765476,-0.013294939727657606
7550,-1,123.52759599728496,123.47759599728496,123.49288047008014,0.03471552720482407,0.015284472795173087
7553,-1,123.5086442124238,123.4586442124238,123.46339282075118,0.04525139167262182,0.0047486083273753366
7554,1,123.41339282075118,123.46339282075118,123.43513183870587,0.0217390179546868,0.028260982045310357
7564,-1,123.3161900620657,123.2661900620657,123.21665276649429,0.09953729557140889,-0.04953729557141173
7575,1,123.08280540340816,123.13280540340816,123.10958525042469,0.02677984701652747,0.02322015298346969
7582,1,122.88712213800032,122.93712213800032,122.92615154845342,0.0390294104530966,0.010970589546900555
7596,1,122.64141153866947,122.69141153866947,122.72085188802991,0.0794403493604392,-0.029440349360442042
7598,-1,122.75460956748694,122.70460956748694,122.67881738538254,0.07579218210439365,-0.02579218210439649
7600,1,122.62502742978685,122.67502742978685,122.67507362708614,0.05004619729928095,-4.6197299283790016e-05
7603,-1,122.71421308166126,122.66421308166126,122.62489321199378,0.08931986966747729,-0.039319869667480134
7607,1,122.51675451350866,122.56675451350866,122.53559438205332,0.01883986854466002,0.031160131455337137
7608,1,122.48559438205332,122.53559438205332,122.55313060274102,0.06753622068769971,-0.017536220687702553
7609,-1,122.60313060274102,122.55313060274102,122.5688962910446,0.03423431169642299,0.015765688303574166
7616,-1,122.58816031636765,122.53816031636765,122.53578623048021,0.052374085887436195,-0.002374085887439037
7619,1,122.45339706791242,122.50339706791242,122.49304070520239,0.03964363728997,0.010356362710027156
7625,1,122.41661629864277,122.46661629864276,122.48761793644067,0.07100163779790591,-0.021001637797908757
7628,-1,122.47421534047182,122.42421534047182,122.3770839583266,0.09713138214522132,-0.047131382145224165
7632,1,122.27045130776222,122.32045130776221,122.26806990923167,-0.002381398530545198,0.052381398530542356
7633,-1,122.31806990923167,122.26806990923167,122.25867028899503,0.0593996202366327,-0.009399620236635542
7638,-1,122.3286250742613,122.2786250742613,122.30706705561663,0.021558018644668664,0.028441981355328494
7639,1,122.25706705561663,122.30706705561663,122.32241240600068,0.06534535038404954,-0.01534535038405238
7640,1,122.27241240600068,122.32241240600068,122.31227683028598,0.03986442428529813,0.01013557571469903
7642,-1,122.36239154331192,122.31239154331192,122.33597516446785,0.026416378844061228,0.02358362115593593
7653,1,122.2774160626097,122.3274160626097,122.31792484990464,0.04050878729493945,0.009491212705057706
7669,-1,122.24097001337142,122.19097001337143,122.19088872196306,0.05008129140836104,-8.12914083638816e-05
7682,-1,122.21467495366214,122.16467495366214,122.14909823351091,0.06557672015122762,-0.015576720151230461
7687,-1,122.13543232874211,122.08543232874212,122.07269236328082,0.06273996546129013,-0.012739965461292968
7691,1,121.98082835012508,122.03082835012508,122.04581802990354,0.06498967977846348,-0.014989679778466325
7693,-1,122.10346954314315,122.05346954314315,122.06261350219417,0.040856040948980876,0.009143959051016282
7695,1,122.03341769301676,122.08341769301676,122.09733453870369,0.06391684568693279,-0.01391684568693563
7706,1,121.99810324807703,122.04810324807703,122.00505164441655,0.006948396339524265,0.04305160366047289
7707,-1,122.05505164441655,122.00505164441655,122.01023513817815,0.04481650623840494,0.005183493761592217
7708,-1,122.06023513817814,122.01023513817815,122.02059491249562,0.03964022568251835,0.01035977431747881
7709,-1,122.07059491249562,122.02059491249562,121.9858295272522,0.08476538524341493,-0.03476538524341777
7712,1,121.88397547309629,121.93397547309628,121.88705947508787,0.003084001991581431,0.04691599800841573
7717,1,121.80551207655986,121.85551207655986,121.84448718039913,0.03897510383926317,0.011024896160733988
7723,-1,121.86297975615798,121.81297975615799,121.80905662869358,0.05392312746440098,-0.003923127464403819
7724,-1,121.85905662869358,121.80905662869358,121.78660933852208,0.07244729017149609,-0.022447290171498935
7726,1,121.72075356553145,121.77075356553145,121.78536427705112,0.0646107115196628,-0.014610711519665642
7729,-1,121.73438903854554,121.68438903854555,121.69485120547337,0.03953783307217407,0.010462166927823091
7730,1,121.64485120547337,121.69485120547337,121.69410561931102,0.049254413837644506,0.0007455861623526516
7731,1,121.64410561931102,121.69410561931102,121.653308742008,0.009203122696973765,0.04079687730302339
7732,-1,121.70330874200799,121.653308742008,121.65244618102547,0.050862560982523064,-0.0008625609825259062
7734,-1,121.70523972640044,121.65523972640044,121.65047886216466,0.05476086423577442,-0.004760864235777262
7735,-1,121.70047886216466,121.65047886216466,121.6588337624025,0.041645099762163795,0.008354900237833363
7737,-1,121.70218958498327,121.65218958498328,121.6134387175724,0.08875086741088012,-0.03875086741088296
7739,-1,121.6423700656197,121.5923700656197,121.58312017964136,0.05924988597834613,-0.00924988597834897
7748,1,121.49741478502317,121.54741478502316,121.54780898333058,0.05039419830741565,-0.0003941983074184918
7753,-1,121.5170405791625,121.4670405791625,121.42785953107469,0.08918104808780924,-0.03918104808781209
7766,-1,121.34321268445026,121.29321268445027,121.30602632107633,0.03718636337393377,0.012813636626063385
7770,-1,121.31275817751926,121.26275817751926,121.20918536307288,0.10357281444638033,-0.05357281444638318
7771,1,121.15918536307288,121.20918536307288,121.14407722487134,-0.015108138201540555,0.06510813820153771
7773,1,121.08818025188951,121.13818025188951,121.13141538752181,0.04323513563230108,0.006764864367696077
7780,-1,121.1167322305926,121.0667322305926,121.03740098147343,0.07933124911917844,-0.02933124911918128
7783,-1,121.08494353565081,121.03494353565081,121.00143339042984,0.08351014522096989,-0.03351014522097273
7785,1,120.94087261923389,120.99087261923388,120.98492897361844,0.044056354384551355,0.005943645615445803
7786,1,120.93492897361844,120.98492897361844,120.96294113052865,0.028012156910207864,0.021987843089789294
7790,1,120.91821439791272,120.96821439791272,120.94813942212807,0.02992502421534482,0.020074975784652338
7797,-1,120.97533413085893,120.92533413085893,120.9262225798143,0.04911155104463205,0.0008884489553651065
7799,-1,120.9426902358304,120.8926902358304,120.8718678677895,0.07082236804089348,-0.020822368040896322
7806,1,120.7279799241723,120.7779799241723,120.78044319411244,0.05246326994013373,-0.00246326994013657
7813,1,120.71072661433945,120.76072661433945,120.77718908260448,0.06646246826502988,-0.016462468265032726
7828,-1,120.76843681841748,120.71843681841749,120.6950805486785,0.07335626973898002,-0.02335626973898286
7830,-1,120.77368930839252,120.72368930839252,120.72263775653323,0.051051551859288224,-0.0010515518592910666
7831,1,120.67263775653323,120.72263775653323,120.74325395642359,0.0706161998903525,-0.020616199890355347
7832,1,120.69325395642359,120.74325395642359,120.74279375154347,0.049539795119883934,0.00046020488011322414
7840,1,120.57638452099054,120.62638452099054,120.62443069513284,0.04804617414229995,0.001953825857697211
7849,1,120.4399869309533,120.4899869309533,120.45493987399558,0.01495294304228878,0.03504705695770838
7853,-1,120.45644759867271,120.40644759867271,120.43065378039438,0.025793818278330605,0.024206181721666553
7856,-1,120.38693403548163,120.33693403548163,120.28653780955703,0.10039622592459807,-0.05039622592460091
7859,-1,120.3101546461252,120.2601546461252,120.23618100327002,0.07397364285517938,-0.02397364285518222
7860,-1,120.28618100327002,120.23618100327002,120.22452348397582,0.061657519294200824,-0.011657519294203667
7864,1,120.09606854879173,120.14606854879173,120.15796880994445,0.061900261152715075,-0.011900261152717917
7871,-1,120.22596525512103,120.17596525512103,120.14226323139981,0.08370202372121582,-0.033702023721218666
7872,1,120.09226323139981,120.14226323139981,120.10257688264227,0.010313651242455535,0.03968634875754162
7874,-1,120.17334008994023,120.12334008994023,120.14024903939331,0.03309105054691486,0.0169089494530823
7875,1,120.09024903939331,120.14024903939331,120.12630838073736,0.03605934134404265,0.013940658655954508
7877,1,120.057264381899,120.107264381899,120.12293576373033,0.06567138183132215,-0.015671381831324993
7888,-1,120.03517764015152,119.98517764015152,119.97338278649568,0.06179485365584014,-0.011794853655842985
7894,1,119.9428572033722,119.9928572033722,119.9714785655133,0.02862136214109512,0.02137863785890204
7902,-1,119.86569844525798,119.81569844525798,119.8218185310662,0.04387991419177695,0.00612008580822021
7909,1,119.64122984663291,119.69122984663291,119.70087352263641,0.05964367600350329,-0.00964367600350613
7919,-1,119.64179074741878,119.59179074741878,119.55872493221096,0.0830658152078172,-0.03306581520782004
7928,1,119.49873069913157,119.54873069913157,119.55412489775232,0.05539419862074624,-0.00539419862074908
7934,-1,119.55132793215543,119.50132793215543,119.48089226482051,0.07043566733491957,-0.020435667334922414
7955,1,119.4286912813658,119.4786912813658,119.50472928979048,0.07603800842467479,-0.026038008424677628
7957,-1,119.51834200610597,119.46834200610597,119.44477586624699,0.07356613985898264,-0.02356613985898548
7959,-1,119.50917142781039,119.45917142781039,119.41894521854766,0.09022620926272396,-0.0402262092627268
7964,1,119.35232966707186,119.40232966707185,119.38162049820362,0.029290831131760342,0.020709168868236816
7973,-1,119.35377827678595,119.30377827678595,119.30373531025533,0.050042966530611466,-4.2966530614307885e-05
7978,-1,119.3372715377467,119.2872715377467,119.26665031003463,0.07062122771206703,-0.020621227712069867
7983,1,119.09075320491988,119.14075320491987,119.14812986864034,0.05737666372046135,-0.007376663720464194
7984,-1,119.19812986864034,119.14812986864034,119.11175276853993,0.08637710010040678,-0.03637710010040962
7989,1,119.08790614742192,119.13790614742192,119.13922112862953,0.0513149812076108,-0.0013149812076136413
7998,1,119.11788379063724,119.16788379063723,119.13751266800487,0.019628877367637187,0.03037112263235997
8002,-1,119.17220326048295,119.12220326048295,119.11050359906834,0.061699661414607476,-0.011699661414610318
8003,1,119.06050359906834,119.11050359906834,119.09559306981258,0.03508947074423929,0.014910529255757865
8017,-1,119.13353762352263,119.08353762352263,119.10626215646928,0.02727546705334305,0.022724532946654108
8018,-1,119.15626215646928,119.10626215646928,119.08693990115141,0.0693222553178714,-0.019322255317874237
8020,-1,119.12840581702194,119.07840581702195,119.04211352146257,0.08629229555937457,-0.03629229555937741
8026,-1,119.02528101115372,118.97528101115373,118.94756439178033,0.07771661937339047,-0.027716619373393314
8029,1,118.93525445412855,118.98525445412855,118.97084810409868,0.035593649970124375,0.014406350029872783
8036,1,118.86467489669766,118.91467489669766,118.92129663739318,0.05662174069551895,-0.006621740695521794
8038,-1,118.96540971537954,118.91540971537954,118.91124046046126,0.0541692549182784,-0.00416925491828124
8039,1,118.86124046046126,118.91124046046126,118.89315746156474,0.03191700110347995,0.01808299889651721
8051,-1,118.73836748421934,118.68836748421934,118.66778820304216,0.07057928117717438,-0.020579281177177222
8052,1,118.61778820304217,118.66778820304216,118.61464383544667,-0.003144367595496078,0.053144367595493236
8054,-1,118.66568622390201,118.61568622390202,118.61375061011266,0.05193561378935385,-0.0019356137893566938
8056,-1,118.66276156945273,118.61276156945273,118.5889705108065,0.07379105864622204,-0.023791058646224883
8061,1,118.56692734221924,118.61692734221924,118.57875834856581,0.011831006346568529,0.03816899365342863
8064,-1,118.5715706743192,118.52157067431921,118.52329236661714,0.04827830770206276,0.0017216922979343963
8067,1,118.45105002320042,118.50105002320042,118.49901717059251,0.04796714739208596,0.0020328526079111953
8076,-1,118.49408767579335,118.44408767579336,118.45969203551536,0.034395640277992356,0.015604359722004801
8078,-1,118.51814183893624,118.46814183893625,118.45961112492354,0.058530714012704266,-0.008530714012707108
8103,-1,118.19028498977258,118.14028498977258,118.062729813466,0.1275551763065721,-0.07755517630657494
8105,1,117.99906141891513,118.04906141891513,118.04857314294755,0.04951172403241344,0.00048827596758371783
8106,-1,118.09857314294754,118.04857314294755,118.03107405084559,0.06749909210195426,-0.017499092101957103
8108,1,117.97378414828084,118.02378414828084,117.98310395153054,0.009319803249695724,0.040680196750301434
8114,-1,117.98669783249458,117.93669783249459,117.94407582669506,0.04262200579952946,0.007377994200467697
8117,-1,117.96463418830724,117.91463418830725,117.89919985302647,0.06543433528077003,-0.01543433528077287
8135,1,117.7107577572458,117.7607577572458,117.77113654568466,0.0603787884388538,-0.010378788438856645
8137,1,117.68476062837449,117.73476062837449,117.69851830047953,0.013757672105043639,0.03624232789495352
8142,1,117.61666881529514,117.66666881529514,117.69995371347427,0.0832848981791301,-0.03328489817913294
8143,1,117.64995371347428,117.69995371347427,117.69280631046924,0.0428525969949618,0.007147403005035358
8159,-1,117.6178431387423,117.5678431387423,117.58274407155196,0.03509906719034461,0.014900932809652545
8161,1,117.51323762665723,117.56323762665723,117.55913748092975,0.04589985427251975,0.004100145727477411
8167,-1,117.58404267136896,117.53404267136897,117.5299918910701,0.054050780298865675,-0.004050780298868517
8189,-1,117.46373240485202,117.41373240485203,117.38575780513754,0.07797459971448006,-0.027974599714482906
8192,-1,117.43184351994152,117.38184351994153,117.37342774115181,0.058415778789708384,-0.008415778789711226
8194,-1,117.44318999016238,117.39318999016238,117.39346529989301,0.04972469026937176,0.0002753097306253949
8196,1,117.36773005684995,117.41773005684995,117.43691046921352,0.06918041236356487,-0.01918041236356771
8198,-1,117.48588179871754,117.43588179871755,117.41937472277775,0.06650707593979632,-0.016507075939799165
8202,-1,117.48832717184425,117.43832717184425,117.43381040919937,0.054516762644880146,-0.004516762644882988
8203,-1,117.48381040919936,117.43381040919937,117.43215368154185,0.051656727657515944,-0.0016567276575187861
8205,-1,117.4752645826272,117.42526458262721,117.39131595041854,0.08394863220866,-0.03394863220866284
8206,-1,117.44131595041854,117.39131595041854,117.35101101886121,0.090304931557327,-0.04030493155732984
8208,1,117.3067835520851,117.35678355208509,117.36614380854054,0.059360256455448734,-0.009360256455451577
8209,-1,117.41614380854054,117.36614380854054,117.35404128416711,0.062102524373429446,-0.012102524373432288
8211,1,117.26504986542562,117.31504986542562,117.2896866390628,0.02463677363716954,0.025363226362827618
8212,-1,117.33968663906279,117.2896866390628,117.27978276480043,0.059903874262360546,-0.009903874262363388
8214,1,117.20583466978063,117.25583466978063,117.2507116077849,0.044876938004264844,0.005123061995732314
8217,1,117.15967866405934,117.20967866405934,117.21917266749512,0.05949400343577338,-0.009494003435776222
8218,-1,117.26917266749511,117.21917266749512,117.18813275042672,0.08103991706839508,-0.031039917068397926
8219,1,117.13813275042672,117.18813275042672,117.21053386749685,0.07240111707012886,-0.022401117070131704
8221,-1,117.26177475029753,117.21177475029754,117.18930876484039,0.07246598545714278,-0.02246598545714562
8225,1,117.08986564417519,117.13986564417519,117.1438459443313,0.05398030015611255,-0.0039803001561153906
8228,1,117.0671117734017,117.1171117734017,117.10152412366368,0.034412350261973756,0.015587649738023401
8233,-1,117.1154606555514,117.0654606555514,117.08509654049443,0.0303641150569689,0.01963588494302826
8234,1,117.03509654049444,117.08509654049443,117.09445607872118,0.05935953822674378,-0.009359538226746622
8237,1,117.03884428074697,117.08884428074697,117.09795598192377,0.05911170117680342,-0.009111701176806264
8239,-1,117.15602762882772,117.10602762882772,117.08663263409842,0.06939499472929356,-0.0193949947292964
